id,season_type,home_line_margin,over_under,two_way_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
271217006,2,,,home,,1,2,-1,2
271217014,2,,,home,,-6,-3,-4,-2
271217018,2,,,away,,1,1,1,1
271217024,2,,,away,,-2,13,-1,1
271218004,2,,,away,,-1,2,1,1
271218012,2,,,away,,2,-5,-1,-1
271218017,2,,,away,,-1,1,-1,-1
271219001,2,,,home,,2,2,1,2
271219002,2,,,away,,-1,12,2,9
271219011,2,,,home,,2,-1,1,2
271219015,2,,,away,,1,2,1,-1
271219016,2,,,away,,1,-1,1,-5
271219022,2,,,home,,3,5,1,8
271219025,2,,,away,,-3,2,-1,-1
271219027,2,,,away,,-1,3,-1,4
271219029,2,,,home,,-2,-4,-1,-1
271219030,2,,,home,,-6,-1,-1,-2
271219010,2,,,away,,-1,-1,-2,-1
271219018,2,,,home,,-6,-1,1,-1
271219006,2,,,home,,1,3,1,3
271220014,2,,,away,,-2,1,-2,-1
271220005,2,,,home,,1,1,2,-1
271220007,2,,,home,,-2,-1,-2,-2
271221002,2,,,home,,1,-1,1,-1
271221016,2,,,home,,2,-2,3,-6
271221019,2,,,away,,-7,-3,-2,1
271221020,2,,,away,,-1,-1,-1,-1
271221022,2,,,home,,-1,6,1,9
271221027,2,,,away,,-1,-1,3,-1
271221030,2,,,home,,-2,1,1,1
271221025,2,,,home,,-1,-1,-1,-2
271221008,2,,,home,,1,3,1,3
271221006,2,,,home,,-1,4,-2,4
271222003,2,,,home,,-7,3,1,1
271222011,2,,,home,,1,1,-2,-1
271222021,2,,,home,,-2,1,-2,-1
271222029,2,,,away,,-1,1,-2,-1
271222004,2,,,away,,-3,-1,-3,-1
271222014,2,,,home,,1,-1,1,-2
271222015,2,,,home,,-8,-1,2,-2
271222017,2,,,home,,2,-1,2,1
271222024,2,,,home,,-2,-1,-3,-2
271223018,2,,,away,,1,1,1,-1
271223005,2,,,away,,-1,2,-1,1
271223008,2,,,home,,1,4,1,4
271223023,2,,,away,,-2,1,-1,2
271223002,2,,,home,,1,1,-1,1
271225013,2,,,home,,-1,3,1,2
271225005,2,,,home,,-1,-1,1,-1
271225022,2,,,home,,-1,7,1,10
271226020,2,,,home,,-2,-2,-1,1
271226001,2,,,home,,-1,3,1,4
271226007,2,,,home,,-6,1,1,1
271226019,2,,,home,,-3,-4,-2,-2
271226023,2,,,away,,4,-1,2,-1
271226026,2,,,home,,1,1,5,-1
271226029,2,,,away,,1,-1,2,-2
271226030,2,,,away,,-1,2,-3,-1
271226009,2,,,home,,-8,4,-1,1
271226017,2,,,away,,1,1,5,2
271226024,2,,,home,,-1,1,-2,1
271227006,2,,,away,,-7,5,1,-1
271227012,2,,,away,,-2,-6,-1,-4
271227025,2,,,away,,5,1,3,-1
271228021,2,,,home,,-3,2,-5,1
271228022,2,,,home,,-9,8,-2,11
271228023,2,,,away,,1,-2,2,-2
271228029,2,,,away,,-1,-2,-1,-3
271228030,2,,,away,,2,-1,3,-2
271228004,2,,,home,,-7,-2,-1,-3
271228009,2,,,away,,1,5,2,2
271228013,2,,,home,,-1,4,1,3
271228014,2,,,away,,-1,1,1,-2
271228017,2,,,home,,1,-1,1,-1
271228024,2,,,away,,-3,2,-3,2
271228008,2,,,home,,-2,5,-1,6
271229006,2,,,home,,1,-1,5,-2
271229003,2,,,home,,1,4,2,4
271229011,2,,,away,,2,2,7,-2
271229019,2,,,home,,-9,1,-3,2
271229025,2,,,home,,-10,-1,-3,-2
271229026,2,,,away,,6,2,4,-1
271229027,2,,,home,,-3,-2,-3,-1
271229010,2,,,home,,1,-2,1,1
271229015,2,,,away,,1,1,1,-2
271230018,2,,,away,,-2,-1,1,-3
271230022,2,,,home,,2,9,3,12
271230007,2,,,away,,1,2,-1,3
271230023,2,,,away,,1,-3,2,-3
271230013,2,,,away,,7,5,5,4
271230024,2,,,home,,-1,-1,-4,-1
271231004,2,,,away,,1,1,3,2
271231030,2,,,home,,-3,-2,-3,-4
271231008,2,,,home,,-8,6,-3,8
271231010,2,,,away,,2,1,1,2
271231026,2,,,home,,3,-1,13,-2
271231012,2,,,home,,-11,-7,-4,-6
271231003,2,,,away,,-1,5,-1,5
271231025,2,,,away,,-1,1,-1,1
