away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
26,9,13,39,12,12,400579380
38,7,22,27,15,15,400579381
38,10,23,26,16,11,400579382
28,11,11,37,8,16,400579383
37,16,19,32,11,17,400579389
34,9,11,37,6,8,400579385
27,12,21,28,7,14,400579386
34,11,13,35,18,17,400579384
40,13,12,31,9,10,400579387
24,13,11,32,14,10,400579388
31,3,10,38,10,8,400579390
32,9,12,39,4,15,400579391
37,11,15,32,8,18,400579392
29,13,7,30,10,10,400579393
33,12,17,31,20,15,400579394
26,13,11,30,12,11,400579395
29,12,13,36,12,15,400579396
29,12,12,31,14,13,400579397
33,14,12,24,10,12,400579398
30,8,12,38,9,14,400579399
31,6,10,35,6,7,400579400
31,12,17,29,9,11,400579401
30,8,19,23,10,18,400579402
33,10,9,31,10,11,400579403
37,14,12,42,13,9,400579404
38,11,10,36,14,12,400579405
23,11,11,38,9,16,400579406
31,8,12,39,7,10,400579407
30,7,10,30,10,13,400579408
37,20,21,28,14,17,400579409
28,12,20,28,20,18,400579410
26,8,12,25,7,13,400579411
30,4,6,31,15,10,400579412
28,11,6,37,12,14,400579413
33,7,6,30,13,8,400579414
31,9,6,23,12,5,400579415
28,8,16,33,10,14,400579416
38,17,18,32,9,13,400579417
38,9,11,35,15,13,400579418
32,10,18,40,15,20,400579419
33,9,11,36,12,11,400579420
36,9,18,32,9,16,400579421
27,13,14,24,17,8,400579422
31,11,18,25,19,10,400579423
36,11,12,37,8,13,400579424
33,20,19,27,3,20,400579425
23,11,18,31,14,18,400579426
34,16,12,32,6,9,400579427
47,6,8,37,6,11,400579428
29,11,15,31,13,11,400579429
27,12,21,27,7,12,400579430
26,11,14,25,8,16,400579431
32,12,15,37,9,16,400579432
34,6,15,32,9,15,400579433
38,17,14,34,10,16,400579434
33,12,12,31,14,13,400579435
34,13,12,29,15,15,400579436
34,13,18,26,6,15,400579437
26,9,9,33,18,10,400579438
30,12,10,34,17,18,400579439
36,9,16,30,10,10,400579440
30,7,14,35,20,11,400579441
29,10,10,41,6,12,400579442
17,19,10,34,15,18,400579443
33,14,18,32,11,20,400579444
33,7,10,27,14,17,400579445
39,11,12,34,12,6,400755861
28,9,15,46,8,15,400579446
30,15,9,34,8,11,400579447
39,11,11,37,8,12,400579448
34,12,15,28,11,15,400579449
27,9,10,36,13,14,400579450
35,8,11,40,6,8,400579451
38,9,9,26,9,8,400579452
29,12,15,31,13,15,400579453
39,6,14,19,17,8,400579454
27,10,11,30,11,19,400579456
30,10,11,33,14,12,400579455
43,11,17,25,9,11,400579457
27,12,12,38,14,8,400579458
33,11,18,25,7,12,400579459
31,8,13,34,13,9,400579460
30,9,14,34,11,9,400579461
24,7,9,34,13,16,400579462
29,8,12,32,15,8,400579463
25,10,11,41,12,15,400579464
36,15,11,33,13,14,400579465
30,11,9,35,9,13,400579466
29,17,15,32,14,16,400579467
34,12,13,35,9,13,400579468
33,17,17,32,12,6,400579469
32,11,14,30,12,20,400579470
33,9,10,30,15,11,400579471
28,5,17,37,5,24,400579472
27,13,15,30,9,20,400579473
33,10,10,41,15,11,400579474
36,14,16,31,16,6,400579475
38,11,17,34,27,15,400579476
29,7,11,30,9,15,400579477
30,9,12,32,14,12,400579478
35,11,15,38,11,13,400579479
32,15,7,33,14,7,400579480
33,14,15,35,13,10,400579481
32,11,18,31,12,13,400579482
33,15,16,30,9,12,400579483
32,8,15,37,13,12,400579484
33,16,21,40,7,17,400579485
33,11,24,32,6,7,400579486
27,6,9,44,12,14,400579487
26,6,20,32,10,18,400579488
28,15,8,43,9,12,400579489
31,7,11,37,14,19,400579490
26,13,10,31,9,11,400579491
28,13,10,37,6,15,400579492
35,7,12,31,6,12,400579493
39,10,10,36,7,15,400579494
23,8,7,32,13,10,400579495
27,12,18,26,14,29,400579496
30,9,17,25,12,8,400579497
37,9,7,30,12,10,400579498
30,11,8,39,11,13,400579499
29,10,9,35,8,11,400579500
32,3,12,40,18,8,400579501
29,12,16,36,12,14,400579502
32,17,11,36,5,10,400579503
26,18,15,33,6,21,400579504
33,25,11,34,13,13,400579505
36,7,18,33,17,14,400579506
46,13,11,42,14,13,400579507
33,11,12,28,11,15,400579508
28,8,12,27,5,11,400579520
32,10,15,43,7,21,400579509
33,12,19,42,12,14,400579510
30,14,14,45,4,18,400579511
30,8,16,32,16,17,400579513
28,18,13,25,14,16,400579514
32,4,15,28,7,9,400579515
32,10,17,33,7,12,400579516
35,15,13,33,11,16,400579517
33,11,12,28,12,20,400579518
30,12,16,32,13,16,400579519
23,13,12,32,16,12,400579512
31,9,21,27,14,13,400579521
36,6,10,30,16,14,400579522
42,19,10,38,10,12,400790928
34,10,14,37,10,15,400790901
28,13,13,42,10,19,400790919
35,14,17,36,8,13,400790914
27,7,14,31,15,12,400790905
35,12,17,33,6,14,400790921
40,16,13,40,8,8,400790953
32,17,14,40,6,13,400790945
39,9,4,50,14,13,400790943
31,10,13,35,14,13,400790902
26,13,11,35,12,18,400790907
35,10,15,23,5,10,400790929
32,14,8,36,13,11,400790916
41,8,16,33,8,8,400790922
31,11,13,29,12,5,400790955
38,10,9,39,16,11,400790947
34,11,11,36,9,15,400790909
38,12,16,33,17,12,400790944
29,22,10,34,13,14,400790903
29,17,14,29,14,10,400790917
31,10,9,38,7,17,400790930
28,10,14,40,7,13,400790950
